id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
96353,Female,31,Bhopal,Student,5,0,6,1,0
96355,Female,22,Thane,Student,3,0,8,5,0
96357,Male,34,Kalyan,Student,3,0,6,3,0
96366,Female,30,Vasai-Virar,Student,3,0,6,2,0
96374,Male,21,Thane,Student,4,,6,1,0
96375,Male,30,Agra,Student,2,0,6,5,0
96378,Male,18,Agra,Student,4,0,10,4,0
96382,Male,30,Vasai-Virar,Student,5,0,8,4,0
96384,Male,22,Kalyan,Student,4,0,8,1,0
96388,Male,19,Hyderabad,Student,5,,9,1,0
96409,Male,29,Rajkot,Student,2,0,6,2,0
96411,Male,33,Ludhiana,Student,2,0,7,5,0
96422,Female,19,Bangalore,Student,5,0,7,3,0
96423,Male,21,Kanpur,Student,5,0,8,4,0
96427,Male,24,Thane,Student,5,0,6,1,0
96437,Female,32,Bhopal,Student,3,0,10,,0
96450,Male,32,Thane,Student,1,0,7,3,0
96467,Male,32,Bhopal,Student,1,0,9,4,0
96471,Female,28,Srinagar,Student,2,0,8,,0
96473,Female,31,,Student,1,0,10,3,0
96475,Female,24,Bhopal,Student,2,0,8,5,0
96481,Female,29,,Student,1,0,7,5,0
96483,Male,25,Srinagar,Student,3,0,8,2,0
96485,Male,21,Ahmedabad,Student,3,0,7,3,0
96487,Female,25,,Student,4,0,7,2,0
96492,Male,21,Ahmedabad,Student,3,0,7,4,0
96502,Female,23,Rajkot,Student,3,0,7,1,0
96504,Female,33,Vasai-Virar,Student,3,0,9,4,0
96514,Female,24,Faridabad,Student,3,0,6,2,0
96521,Female,20,Pune,Student,3,0,6,2,0
96528,Female,24,Varanasi,Student,5,0,7,3,0
96530,Female,18,Kolkata,Student,5,0,6,1,0
96531,Female,24,Agra,Student,3,0,9,3,0
96539,Male,30,Ahmedabad,Student,3,0,7,4,0
96540,Male,30,Surat,Student,3,,7,,0
96545,Male,18,Meerut,Student,3,,8,3,0
96549,Female,29,Pune,Student,3,0,6,3,0
96553,Male,21,Vasai-Virar,Student,5,0,8,1,0
96563,Female,75,Ahmedabad,Student,3,0,10,1,0
96602,Female,30,Lucknow,Student,3,0,9,5,0
96604,Male,23,Ludhiana,Student,1,0,9,2,0
96607,Female,19,Visakhapatnam,Student,4,0,6,2,0
96611,Male,23,Ahmedabad,Student,3,0,10,2,0
96625,Female,23,Srinagar,Student,3,,8,3,0
96634,Female,28,Rajkot,Student,3,0,8,4,0
96638,Female,25,,Student,2,0,6,1,0
96647,Male,33,Lucknow,Student,5,0,6,2,0
96655,Male,21,Patna,Student,3,0,8,4,0
96658,Female,28,Vasai-Virar,Student,1,0,7,3,0
96666,Male,25,Agra,Student,4,0,7,5,0
96668,Male,28,,Student,3,,9,4,0
96669,Male,20,Rajkot,Student,4,0,6,1,0
96675,Female,26,Thane,Student,2,,10,2,0
96676,Male,20,Ahmedabad,Student,3,0,7,,0
96678,Male,19,Kalyan,Student,4,0,5,5,0
96688,Male,31,Surat,Student,5,0,5,1,0
96691,Female,29,Kalyan,Student,4,0,10,5,0
96695,Male,24,Hyderabad,Student,3,0,8,3,0
96699,Female,21,Vasai-Virar,Student,1,0,5,5,0
96706,Male,22,Agra,Student,5,,7,1,0
96708,Male,31,Vadodara,Student,4,0,6,3,0
96710,Male,23,Agra,Student,3,0,7,4,0
96713,Female,21,Srinagar,Student,4,0,8,1,0
96723,Male,29,Mumbai,Student,5,0,8,2,0
96726,Male,29,Surat,Student,4,0,7,3,0
96728,Male,32,Ghaziabad,Student,4,0,7,2,0
96730,Male,21,Pune,Student,5,0,7,3,0
96731,Male,26,Jaipur,Student,2,0,9,2,0
96738,Female,28,Chennai,Student,5,0,6,4,0
96741,Male,24,Patna,Student,2,0,8,2,0
96744,Male,21,Thane,Student,1,0,9,5,0
96749,Female,27,Srinagar,Student,4,0,8,4,0
96755,Male,25,,Student,1,,7,1,0
96766,Female,33,Varanasi,Student,4,0,5,4,0
96768,Female,28,Surat,Student,5,0,6,4,0
96774,Male,27,Ahmedabad,Student,2,,7,3,0
96784,Female,19,Surat,Student,3,0,8,4,0
96792,Male,32,,Student,5,0,8,2,0
96793,Male,33,Varanasi,Student,1,0,10,2,0
96795,Female,34,Ahmedabad,Student,5,0,5,2,0
96796,Female,30,Rajkot,Student,5,0,8,5,0
96803,Female,18,Ghaziabad,Student,4,0,10,3,0
96806,Male,22,Thane,Student,5,0,7,1,0
96807,Female,28,Pune,Student,3,0,7,,0
96809,Female,27,Srinagar,Student,3,0,7,,0
96810,Male,26,Vadodara,Student,3,,6,4,0
96812,Male,33,Patna,Student,4,0,8,5,0
96817,Male,21,Delhi,Student,5,0,7,1,0
96824,Male,75,,Student,3,,8,1,0
96825,Male,29,Ghaziabad,Student,5,0,8,1,0
96832,Male,22,Meerut,Student,3,0,8,4,0
96834,Male,75,Nashik,Student,2,0,9,4,0
96840,Male,26,Kalyan,Student,3,0,7,1,0
96841,Female,20,Chennai,Student,2,0,9,3,0
96842,Female,29,Ghaziabad,Student,3,0,10,1,0
96847,Male,23,Srinagar,Student,3,0,6,4,0
96850,Female,27,Lucknow,Student,5,,9,2,0
96859,Male,22,Ghaziabad,Student,2,0,8,1,0
96860,Male,28,Bhopal,Student,3,,9,3,0
96861,Female,28,Bangalore,Student,3,0,9,4,0
96868,Female,28,Lucknow,Student,5,0,8,4,0
96885,Male,-15,Mumbai,Student,3,0,6,3,0
96901,Male,24,Mumbai,Student,4,0,8,1,0
96903,Male,34,,Student,4,0,9,1,0
96905,Male,26,Hyderabad,Student,4,0,8,1,0
96906,Male,19,Rajkot,Student,4,0,9,4,0
96912,Female,30,Indore,Student,4,0,7,4,0
96914,Female,21,,Student,1,0,8,4,0
96917,Male,23,Hyderabad,Student,3,0,8,5,0
96919,Male,19,Surat,Student,1,0,7,5,0
96922,Female,32,Srinagar,Student,3,0,7,3,0
96923,Male,25,Hyderabad,Student,4,0,8,1,0
96924,Male,21,,Student,2,0,8,3,0
96927,Female,34,,Student,4,0,8,3,0
96930,Male,23,Meerut,Student,2,0,6,2,0
96933,Male,28,Vasai-Virar,Student,4,0,6,5,0
96940,Male,20,Mumbai,Student,3,0,9,4,0
96943,Female,18,Vasai-Virar,Student,1,0,6,3,0
96953,Male,20,Mumbai,Student,3,0,6,,0
96954,Female,22,Kalyan,Student,1,0,6,5,0
96959,Male,20,Kalyan,Student,5,0,9,3,0
96960,Male,20,Thane,Student,5,0,6,1,0
96963,Female,28,Visakhapatnam,Student,2,,9,4,0
96965,Female,33,Kalyan,Student,1,0,8,4,0
96969,Female,29,Patna,Student,3,0,9,2,0
96971,Male,28,Bangalore,Student,1,0,7,4,0
96973,Male,33,Chennai,Student,5,0,8,1,0
96974,Female,21,Visakhapatnam,Student,1,0,9,1,0
96981,Male,20,Lucknow,Student,5,0,6,1,0
96983,Male,28,Vasai-Virar,Student,4,0,7,1,0
97003,Male,20,,Student,3,0,9,1,0
97006,Female,19,Indore,Student,4,0,6,2,0
97023,Female,31,Ahmedabad,Student,3,0,9,3,0
97026,Male,29,Jaipur,Student,3,,9,3,0
97042,Male,29,Jaipur,Student,4,0,8,,0
97045,Male,27,,Student,4,,6,2,0
97046,Male,27,Hyderabad,Student,1,0,10,2,0
97050,Male,22,Ludhiana,Student,5,0,8,5,0
97059,Male,27,Faridabad,Student,5,,10,3,0
97075,Male,18,Rajkot,Student,4,0,7,2,0
97081,Male,31,Lucknow,Student,3,0,9,3,0
97083,Male,19,Surat,Student,5,0,9,2,0
97084,Male,22,Vasai-Virar,Student,3,0,9,5,0
97102,Female,34,Chennai,Student,5,0,8,2,0
97111,Female,23,,Student,1,0,10,5,0
97114,Female,20,Visakhapatnam,Student,5,0,6,1,0
97116,Female,25,,Student,2,0,9,4,0
97119,Female,-15,Kalyan,Student,5,0,7,,0
97129,Male,24,Kalyan,Student,3,0,6,4,0
97142,Male,19,Mumbai,Student,4,0,6,4,0
97143,Male,22,Surat,Student,4,0,8,3,0
97146,Female,20,Kalyan,Student,2,0,8,1,0
97149,Female,19,Kolkata,Student,4,0,8,4,0
97151,Male,21,Meerut,Student,3,0,10,1,0
97171,Male,20,,Student,3,0,5,5,0
97186,Female,25,Jaipur,Student,3,0,9,2,0
97187,Female,32,Nashik,Student,3,0,6,5,0
97204,Female,33,Kanpur,Student,4,,7,3,0
97208,Male,27,Thane,Student,1,0,6,4,0
97215,Male,21,Varanasi,Student,4,0,6,3,0
97219,Male,28,Bhopal,Student,3,0,6,4,0
97220,Male,19,Kanpur,Student,1,0,9,3,0
97222,Male,34,Pune,Student,3,,6,1,0
97230,Female,34,Hyderabad,Student,4,0,8,4,0
97240,Female,33,Jaipur,Student,4,0,5,3,0
97241,Male,24,Hyderabad,Student,1,0,9,,0
97242,Female,26,Ghaziabad,Student,5,0,7,1,0
97243,Female,30,,Student,5,,8,,0
97245,Male,32,Vasai-Virar,Student,3,0,9,1,0
97246,Female,24,Mumbai,Student,5,0,8,3,0
97247,Male,20,Bhopal,Student,4,0,8,4,0
97249,Female,20,Ahmedabad,Student,3,0,6,3,0
97255,Female,22,Agra,Student,1,0,8,2,0
97262,Female,24,Surat,Student,3,0,8,1,0
97272,Male,27,Ahmedabad,Student,3,0,10,2,0
97276,Female,29,Vasai-Virar,Student,4,0,10,1,0
97284,Female,30,,Student,3,0,9,5,0
97285,Female,24,Vasai-Virar,Student,4,0,6,1,0
97289,Female,23,Ahmedabad,Student,3,0,8,2,0
97294,Male,20,Hyderabad,Student,5,,10,1,0
97298,Female,24,Kolkata,Student,2,0,7,4,0
97300,Female,28,Kalyan,Student,1,0,7,5,0
97303,Male,22,Hyderabad,Student,5,0,6,4,0
97304,Female,23,Surat,Student,5,0,7,4,0
97308,Female,30,Faridabad,Student,3,,8,1,0
97315,Female,27,Patna,Student,2,0,5,4,0
97322,Male,30,Surat,Student,3,0,8,3,0
97326,Female,32,Bangalore,Student,4,,10,,0
97327,Female,27,Meerut,Student,2,0,8,1,0
97333,Female,27,Jaipur,Student,3,0,8,1,0
97335,Female,29,Ghaziabad,Student,1,0,6,5,0
97336,Female,28,Ghaziabad,Student,3,0,5,5,0
97339,Male,20,Delhi,Student,5,0,6,4,0
97341,Female,22,Srinagar,Student,4,0,8,2,0
97364,Male,33,Varanasi,Student,3,0,8,2,0
97373,Female,-15,Bhopal,Student,5,0,6,3,0
97377,Male,75,Delhi,Student,3,0,10,5,0
97380,Male,23,Chennai,Student,3,0,6,,0
97382,Male,27,,Student,5,0,6,2,0
97383,Female,28,Lucknow,Student,2,0,6,4,0
97385,Female,20,Mumbai,Student,3,0,10,1,0
97393,Male,23,Patna,Student,3,0,10,1,0
97404,Male,26,Patna,Student,5,0,9,1,0
97420,Female,28,Srinagar,Student,1,,8,4,0
97425,Female,24,Patna,Student,5,0,7,5,0
97426,Female,24,Kalyan,Student,5,0,10,3,0
97428,Male,20,Surat,Student,5,0,9,3,0
97429,Female,29,Mumbai,Student,5,0,8,1,0
97431,Female,18,,Student,4,0,8,4,0
97434,Male,19,Surat,Student,4,0,9,3,0
97437,Male,31,,Student,1,0,6,4,0
97440,Male,29,Jaipur,Student,3,0,7,3,0
97441,Male,28,Lucknow,Student,3,0,9,1,0
97442,Female,22,Bhopal,Student,1,0,9,3,0
97444,Female,28,Faridabad,Student,3,0,7,2,0
97463,Male,24,,Student,5,0,9,2,0
97479,Female,27,Rajkot,Student,3,0,6,4,0
97480,Male,29,Nashik,Student,3,0,10,1,0
97485,Male,28,Meerut,Student,5,0,6,1,0
97487,Female,25,Bangalore,Student,5,0,8,1,0
97492,Male,25,Kanpur,Student,2,0,8,3,0
97501,Male,23,Lucknow,Student,3,0,7,2,0
97505,Male,24,,Student,3,0,8,3,0
97506,Male,24,Srinagar,Student,5,,6,5,0
97514,Male,20,Hyderabad,Student,2,0,9,4,0
97536,Male,23,Kalyan,Student,1,0,6,3,0
97549,Male,28,Lucknow,Student,3,0,6,,0
97551,Male,24,Hyderabad,Student,3,0,7,3,0
97554,Male,26,Jaipur,Student,5,,6,1,0
97557,Male,22,Kolkata,Student,3,0,10,3,0
97569,Male,33,Kolkata,Student,1,0,9,2,0
97583,Female,24,Lucknow,Student,4,0,7,5,0
97584,Female,28,Surat,Student,1,0,8,3,0
97586,Female,26,Surat,Student,1,0,9,5,0
97587,Male,26,Kolkata,Student,3,0,9,3,0
97588,Female,34,Rajkot,Student,3,0,7,3,0
97589,Female,30,Patna,Student,1,0,9,3,0
97594,Male,24,Vasai-Virar,Student,2,0,8,3,0
97605,Female,18,Chennai,Student,3,0,6,3,0
97610,Female,20,Kolkata,Student,1,0,7,1,0
97611,Female,34,Thane,Student,3,0,10,1,0
97615,Male,18,Thane,Student,1,0,7,4,0
97621,Male,28,Agra,Student,3,0,9,4,0
97622,Female,24,Bhopal,Student,4,0,7,,0
97623,Female,20,Agra,Student,1,0,6,,0
97624,Female,19,Nashik,Student,4,0,5,1,0
97631,Female,33,Thane,Student,2,0,9,3,0
97634,Male,29,Lucknow,Student,1,0,8,4,0
97641,Female,27,Visakhapatnam,Student,5,0,7,2,0
97646,Male,33,,Student,2,0,8,5,0
97648,Male,21,Jaipur,Student,2,0,10,1,0
97656,Male,20,Varanasi,Student,4,0,8,3,0
97659,Male,29,Thane,Student,1,0,7,3,0
97663,Male,20,Rajkot,Student,3,0,9,1,0
97667,Female,20,Nagpur,Student,4,0,6,,0
97668,Female,30,Patna,Student,2,0,6,5,0
97672,Male,33,Bangalore,Student,5,0,8,2,0
97674,Male,27,Kalyan,Student,4,0,6,4,0
97686,Female,30,Meerut,Student,5,0,10,5,0
97696,Female,28,Patna,Student,4,0,6,2,0
97702,Female,21,Delhi,Student,2,0,8,5,0
97707,Male,24,Kalyan,Student,2,0,8,3,0
97708,Female,23,Srinagar,Student,3,0,10,3,0
97713,Male,29,Lucknow,Student,3,0,8,1,0
97714,Male,31,Indore,Student,4,,5,4,0
97716,Female,23,,Student,3,0,8,5,0
97718,Male,23,Meerut,Student,5,,6,1,0
97722,Female,18,Vadodara,Student,5,0,7,5,0
97723,Female,31,Srinagar,Student,3,0,10,2,0
97725,Male,24,Delhi,Student,3,0,9,3,0
97727,Female,30,Meerut,Student,2,0,7,5,0
97729,Male,18,Visakhapatnam,Student,3,0,6,1,0
97735,Male,18,Chennai,Student,5,0,9,2,0
97736,Female,34,Kolkata,Student,1,0,9,4,0
97740,Male,20,,Student,5,0,7,2,0
97749,Male,28,Indore,Student,5,0,9,3,0
97755,Male,22,Vasai-Virar,Student,5,0,6,3,0
97756,Male,34,Kolkata,Student,3,,8,4,0
97759,Female,28,Chennai,Student,4,0,8,3,0
97769,Male,20,Chennai,Student,5,0,10,1,0
97784,Female,25,Varanasi,Student,1,0,8,2,0
97785,Male,25,Thane,Student,4,0,8,,0
97792,Male,27,Hyderabad,Student,1,0,6,5,0
97795,Male,23,Ahmedabad,Student,1,0,9,1,0
97803,Female,34,Bhopal,Student,4,0,9,,0
97807,Male,19,Patna,Student,1,0,8,2,0
97811,Male,18,Thane,Student,4,0,8,4,0
97812,Male,27,Rajkot,Student,5,0,8,1,0
97832,Male,75,Hyderabad,Student,4,0,9,1,0
97844,Male,19,,Student,4,,10,4,0
97845,Female,18,Thane,Student,3,0,10,5,0
97847,Male,32,Vadodara,Student,3,0,10,,0
97853,Male,33,Bhopal,Student,1,0,7,3,0
97856,Male,20,Hyderabad,Student,5,0,7,2,0
97859,Female,18,Pune,Student,5,0,8,5,0
97865,Male,28,Nashik,Student,2,0,5,3,0
97876,Male,26,Indore,Student,2,0,9,4,0
97886,Female,34,Agra,Student,3,0,9,4,0
97897,Male,34,Visakhapatnam,Student,3,0,7,1,0
97898,Male,19,Meerut,Student,1,0,9,4,0
97899,Female,30,Faridabad,Student,2,,10,3,0
97901,Male,24,Surat,Student,3,0,6,4,0
97906,Male,26,Vasai-Virar,Student,3,,8,4,0
97912,Male,19,Agra,Student,1,0,7,4,0
97922,Female,28,Lucknow,Student,3,0,8,2,0
97928,Male,26,Meerut,Student,2,0,9,4,0
97930,Female,27,Patna,Student,5,0,9,1,0
97931,Female,-15,Patna,Student,1,0,9,2,0
97932,Male,24,Delhi,Student,4,,7,3,0
97933,Male,24,Kolkata,Student,5,0,5,2,0
97936,Female,23,Lucknow,Student,3,0,9,4,0
97937,Male,33,,Student,1,0,5,2,0
97944,Female,29,Srinagar,Student,5,0,6,2,0
97952,Male,31,Vadodara,Student,3,0,6,5,0
97958,Male,28,Patna,Student,3,0,7,3,0
97963,Male,28,Meerut,Student,1,,10,3,0
97974,Male,21,Pune,Student,3,,9,1,0
97981,Female,18,Chennai,Student,4,0,7,3,0
97991,Female,24,Hyderabad,Student,2,0,6,4,0
97993,Male,27,Lucknow,Student,3,0,9,5,0
97997,Male,29,Faridabad,Student,4,0,7,5,0
97998,Female,22,Thane,Student,2,0,10,3,0
98002,Male,19,,Student,3,0,8,5,0
98007,Female,28,,Student,4,0,7,4,0
98009,Male,20,Kalyan,Student,1,0,6,3,0
98015,Female,34,Chennai,Student,3,0,8,1,0
98020,Male,18,Thane,Student,3,0,6,3,0
98022,Female,20,Delhi,Student,3,,6,3,0
98023,Female,24,Ahmedabad,Student,5,0,7,4,0
98026,Female,33,Bangalore,Student,1,0,10,1,0
98029,Female,21,Bangalore,Student,4,0,6,2,0
98031,Female,20,Vasai-Virar,Student,2,0,7,,0
98032,Male,21,Bhopal,Student,5,0,9,1,0
98035,Male,75,Nagpur,Student,2,0,9,3,0
98037,Female,34,Kolkata,Student,3,0,9,4,0
98040,Female,31,Indore,Student,3,0,9,1,0
98042,Male,27,Ghaziabad,Student,2,0,9,4,0
98046,Male,26,Bhopal,Student,4,0,6,1,0
98049,Male,33,Meerut,Student,1,0,6,3,0
98052,Male,29,Kolkata,Student,3,0,10,,0
98058,Female,20,Indore,Student,2,0,9,3,0
98064,Male,24,,Student,1,0,9,3,0
98076,Male,18,Pune,Student,5,0,8,2,0
98078,Male,19,Hyderabad,Student,4,0,7,3,0
98080,Male,29,Agra,Student,3,0,9,2,0
98083,Female,34,Varanasi,Student,1,0,10,2,0
98086,Male,21,Lucknow,Student,3,0,7,2,0
98090,Female,29,Faridabad,Student,3,0,9,2,0
98092,Female,33,Surat,Student,5,0,10,1,0
98096,Male,25,Kalyan,Student,3,0,10,4,0
98099,Male,28,Surat,Student,2,0,7,4,0
98109,Male,23,Visakhapatnam,Student,5,0,8,1,0
98111,Female,33,Srinagar,Student,4,0,9,5,0
98117,Male,20,Pune,Student,3,,6,3,0
98122,Female,18,Surat,Student,3,0,7,3,0
98125,Male,29,Chennai,Student,2,0,8,3,0
98135,Female,29,Bhopal,Student,3,0,6,4,0
98142,Male,27,Rajkot,Student,5,0,7,5,0
98147,Female,21,Thane,Student,3,0,9,4,0
98152,Male,30,,Student,4,0,10,5,0
98157,Male,21,Srinagar,Student,3,0,9,5,0
98179,Male,25,Patna,Student,4,,10,4,0
98186,Female,31,Bangalore,Student,1,0,8,2,0
98187,Female,20,Ludhiana,Student,4,0,5,4,0
98202,Male,23,Ghaziabad,Student,4,0,5,2,0
98203,Male,32,Chennai,Student,3,0,9,1,0
98206,Male,33,Nagpur,Student,2,0,5,4,0
98210,Female,30,Patna,Student,4,0,6,2,0
98212,Male,23,Hyderabad,Student,5,0,7,2,0
98215,Male,25,Hyderabad,Student,3,0,6,5,0
98222,Male,23,Kanpur,Student,5,0,6,4,0
98227,Male,23,Ahmedabad,Student,3,0,5,2,0
98235,Female,25,Delhi,Student,3,0,7,,0
98239,Male,32,Bhopal,Student,3,0,8,2,0
98242,Male,21,,Student,2,0,10,4,0
98244,Female,24,Thane,Student,1,0,9,4,0
98245,Female,20,Surat,Student,4,0,10,4,0
98249,Male,20,Visakhapatnam,Student,4,,10,5,0
98252,Female,19,Srinagar,Student,4,0,10,1,0
98259,Female,21,Rajkot,Student,3,0,8,3,0
98264,Female,22,,Student,3,0,7,5,0
98268,Male,33,Kanpur,Student,3,0,7,3,0
98281,Female,18,Vadodara,Student,5,0,8,,0
98282,Male,27,,Student,1,0,6,3,0
98289,Male,26,Lucknow,Student,3,0,9,,0
98290,Male,32,Thane,Student,1,0,10,3,0
98297,Male,21,Kalyan,Student,5,0,9,1,0
98300,Male,23,Kalyan,Student,2,0,8,4,0
98315,Female,34,Faridabad,Student,3,0,9,4,0
98318,Female,28,Meerut,Student,5,,9,4,0
98328,Male,31,Delhi,Student,5,0,7,4,0
98329,Male,29,Rajkot,Student,4,0,9,3,0
98330,Male,19,,Student,4,0,9,1,0
98332,Male,19,,Student,2,0,8,3,0
98336,Female,32,Bangalore,Student,1,0,9,4,0
98347,Female,25,Rajkot,Student,5,0,9,,0
98361,Male,18,Faridabad,Student,4,0,7,5,0
98374,Female,26,Jaipur,Student,2,0,10,1,0
98381,Female,19,Bhopal,Student,3,0,6,3,0
98384,Male,33,Varanasi,Student,5,0,5,1,0
98387,Male,34,Vadodara,Student,3,,6,1,0
98392,Male,28,Mumbai,Student,2,0,9,,0
98413,Male,33,Kalyan,Student,1,0,7,3,0
98415,Female,29,Surat,Student,1,0,8,3,0
98429,Female,27,Delhi,Student,2,0,7,5,0
98430,Male,33,,Student,5,0,9,1,0
98432,Male,33,Patna,Student,2,0,9,5,0
98438,Female,25,Lucknow,Student,3,0,6,4,0
98439,Male,26,Jaipur,Student,1,0,7,,0
98442,Female,28,Mumbai,Student,3,,6,4,0
98444,Male,32,Kanpur,Student,4,,10,1,0
98445,Female,20,,Student,3,0,8,4,0
98455,Female,24,Chennai,Student,5,,9,1,0
98459,Male,34,,Student,2,0,8,4,0
98461,Male,31,Patna,Student,5,0,10,1,0
98467,Male,22,,Student,1,0,9,,0
98468,Male,24,Ahmedabad,Student,2,0,10,4,0
98475,Male,27,Jaipur,Student,4,0,6,3,0
98487,Male,25,Nagpur,Student,1,0,10,2,0
98488,Male,24,Srinagar,Student,2,0,5,3,0
98492,Male,21,Rajkot,Student,1,0,8,2,0
98494,Female,25,,Student,4,0,6,5,0
98502,Male,31,,Student,4,0,8,5,0
98522,Female,20,Patna,Student,5,,9,5,0
98528,Female,20,Kolkata,Student,5,0,5,3,0
98534,Female,18,Hyderabad,Student,4,0,8,2,0
98541,Female,23,Ludhiana,Student,4,0,8,3,0
98543,Male,30,Kalyan,Student,4,0,6,,0
98547,Male,32,Indore,Student,3,0,10,2,0
98557,Male,-15,Indore,Student,3,0,6,1,0
98565,Female,21,Thane,Student,3,0,8,1,0
98569,Male,20,Ahmedabad,Student,5,0,8,3,0
98571,Female,32,Surat,Student,5,0,9,2,0
98574,Female,24,Thane,Student,1,0,8,1,0
98576,Female,20,Indore,Student,5,0,6,2,0
98579,Female,22,Mumbai,Student,3,0,6,5,0
98584,Female,22,Ahmedabad,Student,5,0,6,2,0
98592,Male,21,Indore,Student,5,0,8,5,0
98595,Male,21,Patna,Student,5,0,8,3,0
98614,Male,22,Kalyan,Student,1,0,10,1,0
98619,Male,28,Bangalore,Student,3,0,6,5,0
98621,Female,23,Jaipur,Student,1,0,5,,0
98630,Female,25,Surat,Student,1,0,10,4,0
98633,Female,32,Nashik,Student,4,,8,,0
98639,Female,21,Hyderabad,Student,1,,9,4,0
98642,Male,18,Kalyan,Student,3,0,7,2,0
98646,Female,26,Thane,Student,4,0,10,2,0
98661,Male,23,,Student,3,0,9,5,0
98674,Female,20,Surat,Student,4,0,7,2,0
98675,Male,26,Patna,Student,5,,8,1,0
98677,Male,21,Patna,Student,5,0,10,2,0
98699,Female,24,,Student,5,0,8,1,0
98700,Male,21,Kalyan,Student,3,0,10,4,0
98701,Female,20,Ludhiana,Student,5,0,6,3,0
98709,Male,31,Visakhapatnam,Student,2,0,10,2,0
98711,Male,29,Surat,Student,3,0,9,2,0
98714,Male,20,Ghaziabad,Student,5,0,10,4,0
98718,Male,21,Kalyan,Student,5,0,8,2,0
98720,Female,20,Thane,Student,3,,8,4,0
98725,Female,30,Surat,Student,4,0,6,,0
98726,Male,22,Kalyan,Student,4,0,8,2,0
98729,Male,27,Ludhiana,Student,3,0,8,5,0
98736,Male,34,Srinagar,Student,1,0,9,3,0
98739,Female,32,Vasai-Virar,Student,1,0,10,5,0
98740,Female,32,Srinagar,Student,1,0,7,,0
98747,Female,75,Patna,Student,1,0,8,2,0
98750,Female,21,Kalyan,Student,1,0,6,5,0
98753,Male,26,Indore,Student,5,0,9,2,0
98756,Female,25,Surat,Student,5,0,7,1,0
98758,Male,19,Nagpur,Student,3,0,6,2,0
98766,Female,31,Indore,Student,5,0,6,,0
98770,Female,19,Rajkot,Student,4,0,6,5,0
98774,Female,18,Pune,Student,2,0,5,5,0
98799,Male,29,Jaipur,Student,3,,9,3,0
98802,Female,31,Ludhiana,Student,5,0,6,3,0
98804,Male,24,Kolkata,Student,5,0,7,3,0
98808,Female,34,Ludhiana,Student,2,0,6,3,0
98813,Male,20,Lucknow,Student,4,0,6,3,0
98817,Female,33,Visakhapatnam,Student,3,0,7,1,0
98824,Male,25,Visakhapatnam,Student,1,0,10,5,0
98828,Male,20,Chennai,Student,4,0,10,2,0
98832,Female,75,Kolkata,Student,3,,5,3,0
98838,Male,32,,Student,5,0,6,1,0
98841,Male,27,Ludhiana,Student,3,,9,3,0
98842,Female,18,Srinagar,Student,5,0,9,4,0
98849,Female,24,,Student,5,0,7,5,0
98859,Female,29,Ahmedabad,Student,5,0,9,2,0
98861,Female,27,Vasai-Virar,Student,5,0,9,3,0
98862,Female,21,Patna,Student,1,0,6,1,0
98865,Male,26,Jaipur,Student,2,,10,5,0
98873,Female,27,Kalyan,Student,2,0,5,,0
98875,Male,19,Meerut,Student,5,0,7,3,0
98877,Female,20,Chennai,Student,5,0,6,4,0
98884,Male,19,Meerut,Student,5,0,6,5,0
98891,Male,20,Srinagar,Student,4,0,8,4,0
98892,Female,25,,Student,5,0,10,,0
98895,Male,24,Kalyan,Student,3,0,5,4,0
98903,Male,18,Vasai-Virar,Student,4,0,6,4,0
98908,Male,19,Vasai-Virar,Student,5,,9,4,0
98927,Male,29,,Student,5,0,6,2,0
98935,Male,32,Hyderabad,Student,5,0,7,1,0
98939,Male,26,Kolkata,Student,4,0,9,1,0
98940,Female,20,,Student,5,0,7,2,0
98944,Male,25,Thane,Student,3,0,9,5,0
98946,Female,75,Kalyan,Student,2,0,6,4,0
98948,Male,24,Thane,Student,1,0,9,2,0
98951,Male,21,Bangalore,Student,1,0,7,4,0
98954,Male,33,,Student,4,0,9,3,0
98957,Female,18,Rajkot,Student,3,0,7,4,0
98958,Male,23,Chennai,Student,4,0,10,3,0
98960,Male,28,Hyderabad,Student,4,0,6,4,0
98967,Female,22,Mumbai,Student,3,0,9,4,0
98973,Female,18,Chennai,Student,1,,10,3,0
98974,Female,27,Thane,Student,1,,8,1,0
98979,Female,75,Jaipur,Student,1,0,9,4,0
98987,Male,32,,Student,5,0,6,5,0
98994,Male,25,Vasai-Virar,Student,5,0,10,,0
99009,Female,29,Bhopal,Student,3,0,9,4,0
99018,Male,32,Thane,Student,3,0,5,4,0
99021,Male,19,Srinagar,Student,5,0,10,1,0
99029,Female,20,Lucknow,Student,5,0,10,4,0
99035,Female,18,Jaipur,Student,5,0,5,5,0
99039,Female,28,Patna,Student,3,0,7,5,0
99040,Male,28,Varanasi,Student,4,0,8,4,0
99053,Male,29,Jaipur,Student,3,0,6,5,0
99082,Male,27,,Student,4,0,9,3,0
99084,Female,19,Hyderabad,Student,4,0,9,2,0
99090,Male,-15,Hyderabad,Student,2,0,7,2,0
99093,Male,21,Mumbai,Student,5,0,8,1,0
99094,Male,21,,Student,1,0,6,1,0
99103,Female,20,Patna,Student,3,0,8,4,0
99106,Male,32,,Student,4,0,9,4,0
99108,Female,20,Bangalore,Student,4,0,6,2,0
